Date,Open,High,Low,Close,Volume,Return,CumulativeReturn
22-09-10,1139.48999,1144.380005,1131.579956,1134.280029,3911070000,-0.004825492516,-0.2205439373
23-09-10,1131.099976,1136.77002,1122.790039,1124.829956,3847850000,-0.008331340373,-0.227037851
24-09-10,1131.689941,1148.900024,1131.689941,1148.670044,4123950000,0.02119439287,-0.2106553876
27-09-10,1148.640015,1149.920044,1142,1142.160034,3587860000,-0.005667432553,-0.2151289449
28-09-10,1142.310059,1150,1132.089966,1147.699951,4025840000,0.004850385966,-0.2113220174
29-09-10,1146.75,1148.630005,1140.26001,1144.72998,3990280000,-0.002587759107,-0.213362926
30-09-10,1145.969971,1157.160034,1136.079956,1141.199951,4284160000,-0.00308372198,-0.215788696
10-1-10,1143.48999,1150.300049,1139.420044,1146.23999,4298910000,0.00441643815,-0.2123252753
10-4-10,1144.959961,1148.160034,1131.869995,1137.030029,3604110000,-0.008034932545,-0.2186541886
10-5-10,1140.680054,1162.76001,1140.680054,1160.75,4068840000,0.02086134086,-0.2023542673
10-6-10,1159.810059,1162.329956,1154.849976,1159.969971,4073160000,-0.0006720043076,-0.2028902887
10-7-10,1161.569946,1163.869995,1151.410034,1158.060059,3910550000,-0.001646518486,-0.2042027445
10-8-10,1158.359985,1167.72998,1155.579956,1165.150024,3871420000,0.006122277463,-0.1993306529
10-11-10,1165.319946,1168.680054,1162.02002,1165.319946,2505900000,0.0001458370137,-0.1992138857
10-12-10,1164.280029,1172.579956,1155.709961,1169.77002,4076170000,0.003818757257,-0.1961558779
13-10-10,1171.319946,1184.380005,1171.319946,1178.099976,4969410000,0.00712102025,-0.1904316877
14-10-10,1177.819946,1178.890015,1166.709961,1173.810059,4969410000,-0.003641386204,-0.1933796385
15-10-10,1177.469971,1181.199951,1167.119995,1176.189941,5724910000,0.002027484755,-0.1917442281
18-10-10,1176.829956,1185.530029,1174.550049,1184.709961,4450050000,0.007243744996,-0.1858894294
19-10-10,1178.640015,1178.640015,1159.709961,1165.900024,5600120000,-0.01587725065,-0.1988152669
20-10-10,1166.73999,1182.939941,1166.73999,1178.170044,5027880000,0.0105240756,-0.1903835382
21-10-10,1179.819946,1189.430054,1171.170044,1180.26001,4625470000,0.001773908623,-0.1889473526
22-10-10,1180.52002,1183.930054,1178.98999,1183.079956,3177890000,0.002389258279,-0.1870095384
25-10-10,1184.73999,1196.140015,1184.73999,1185.619995,4221380000,0.002146971544,-0.185264071
26-10-10,1184.880005,1187.109985,1177.719971,1185.640015,4203680000,0.00001688568014,-0.1852503136
27-10-10,1183.839966,1183.839966,1171.699951,1182.449951,4335670000,-0.002690583954,-0.187442466
28-10-10,1184.469971,1189.530029,1177.099976,1183.780029,4283460000,0.0011248493,-0.1865284613
29-10-10,1183.869995,1185.459961,1179.699951,1183.26001,3537880000,-0.00043928685,-0.1868858086
11-1-10,1185.709961,1195.810059,1177.650024,1184.380005,4129180000,0.0009465332983,-0.186116169
11-2-10,1187.859985,1195.880005,1187.859985,1193.569946,3866200000,0.00775928415,-0.1798010131
11-3-10,1193.790039,1198.300049,1183.560059,1197.959961,4665480000,0.003678054239,-0.1767842767
11-4-10,1198.339966,1221.25,1198.339966,1221.060059,5695470000,0.01928286316,-0.1609103205
11-5-10,1221.199951,1227.079956,1220.290039,1225.849976,5637460000,0.003922752992,-0.157618779
11-8-10,1223.23999,1224.569946,1217.550049,1223.25,3937230000,-0.002120957744,-0.159405434
11-9-10,1223.589966,1226.839966,1208.939941,1213.400024,4848040000,-0.00805230002,-0.1661741536
11-10-10,1213.140015,1218.75,1204.329956,1218.709961,4561300000,0.004376081173,-0.162525264
11-11-10,1213.040039,1215.449951,1204.48999,1213.540039,3931120000,-0.004242126647,-0.1660779379
11-12-10,1209.069946,1210.5,1194.079956,1199.209961,4213620000,-0.01180849213,-0.1759253
15-11-10,1200.439941,1207.430054,1197.150024,1197.75,3503370000,-0.001217435685,-0.176928558
16-11-10,1194.790039,1194.790039,1173,1178.339966,5116380000,-0.01620541348,-0.190266771
17-11-10,1178.329956,1183.560059,1175.819946,1178.589966,3904780000,0.0002121628793,-0.1900949757
18-11-10,1183.75,1200.290039,1183.75,1196.689941,4687260000,0.01535731299,-0.1776570107
19-11-10,1196.119995,1199.969971,1189.439941,1199.72998,3675390000,0.002540373154,-0.1755679527
22-11-10,1198.069946,1198.939941,1184.579956,1197.839966,3689500000,-0.00157536615,-0.176866735
23-11-10,1192.51001,1192.51001,1176.910034,1180.72998,4133070000,-0.01428403333,-0.188624398
24-11-10,1183.699951,1198.619995,1183.699951,1198.349976,3384250000,0.01492296825,-0.1765162657
26-11-10,1194.160034,1194.160034,1186.930054,1189.400024,1613820000,-0.007468562756,-0.1826665056
29-11-10,1189.079956,1190.339966,1173.640015,1187.76001,3673450000,-0.00137885822,-0.1837934926
30-11-10,1182.959961,1187.400024,1174.140015,1180.550049,4284700000,-0.006070216996,-0.1887480432
12-1-10,1186.599976,1207.609985,1186.599976,1206.069946,4548110000,0.02161695476,-0.1712112464
12-2-10,1206.810059,1221.890015,1206.810059,1221.530029,4970800000,0.01281856251,-0.1605873659
12-3-10,1219.930054,1225.569946,1216.819946,1224.709961,3735780000,0.002603236862,-0.158402176
12-6-10,1223.869995,1225.800049,1220.670044,1223.119995,3527370000,-0.001298238808,-0.159494771
12-7-10,1227.25,1235.050049,1223.25,1223.75,6970630000,0.0005150802886,-0.1590618433
12-8-10,1225.02002,1228.930054,1219.5,1228.280029,4607590000,0.003701760163,-0.1559488919
12-9-10,1230.140015,1234.709961,1226.849976,1233,4522510000,0.003842748305,-0.152705416
12-10-10,1233.849976,1240.400024,1232.579956,1240.400024,4547310000,0.006001641525,-0.1476202576
13-12-10,1242.52002,1246.72998,1240.339966,1240.459961,4361240000,0.00004832070206,-0.14757907
14-12-10,1241.839966,1246.589966,1238.170044,1241.589966,4132350000,0.000910956448,-0.1468025517
15-12-10,1241.579956,1244.25,1234.01001,1235.22998,4407340000,-0.005122452802,-0.1511730153
16-12-10,1236.339966,1243.75,1232.849976,1242.869995,4736820000,0.006185095184,-0.1459229396
17-12-10,1243.630005,1245.810059,1239.869995,1243.910034,4632470000,0.0008368043353,-0.1452082443
20-12-10,1245.76001,1250.199951,1241.51001,1247.079956,3548140000,0.002548353107,-0.143029933
21-12-10,1249.430054,1255.819946,1249.430054,1254.599976,3479670000,0.006030102532,-0.1378623157
22-12-10,1254.939941,1259.390015,1254.939941,1258.839966,1285590000,0.003379555301,-0.1349486737
23-12-10,1257.530029,1258.589966,1254.050049,1256.77002,2515020000,-0.001644328156,-0.1363711019
27-12-10,1254.660034,1258.430054,1251.47998,1257.540039,1992470000,0.0006126968242,-0.1358419592
28-12-10,1259.099976,1259.900024,1256.219971,1258.51001,2478450000,0.0007713241487,-0.1351754133
29-12-10,1258.780029,1262.599976,1258.780029,1259.780029,2214380000,0.001009144933,-0.1343026799
30-12-10,1259.439941,1261.089966,1256.319946,1257.880005,1970720000,-0.001508218861,-0.135608341
31-12-10,1256.76001,1259.339966,1254.189941,1257.640015,1799770000,-0.0001907892637,-0.1357732576
1-3-11,1257.619995,1276.170044,1257.619995,1271.869995,4286670000,0.01131482764,-0.125994681
1-4-11,1272.949951,1274.119995,1262.660034,1270.199951,4796420000,-0.001313061875,-0.127142304
1-5-11,1268.780029,1277.630005,1265.359985,1276.560059,4764920000,0.005007170717,-0.1227717565
1-6-11,1276.290039,1278.170044,1270.430054,1273.849976,4844100000,-0.002122957695,-0.124634075
1-7-11,1274.410034,1276.829956,1261.699951,1271.5,4963110000,-0.001844782387,-0.1262489346
1-10-11,1270.839966,1271.52002,1262.180054,1269.75,4036450000,-0.001376327173,-0.127451502
1-11-11,1272.579956,1277.25,1269.619995,1274.47998,4050750000,0.003725126994,-0.124201148
1-12-11,1275.650024,1286.869995,1275.650024,1285.959961,4226940000,0.009007580488,-0.1163123194
13-01-11,1285.780029,1286.699951,1280.469971,1283.76001,4310840000,-0.001710746109,-0.1178240846
14-01-11,1282.900024,1293.23999,1281.23999,1293.23999,4661590000,0.007384542225,-0.1113096193
18-01-11,1293.219971,1296.060059,1290.160034,1295.02002,5284990000,0.001376411195,-0.1100864159
19-01-11,1294.52002,1294.599976,1278.920044,1281.920044,4743710000,-0.0101156552,-0.1190884749
20-01-11,1280.849976,1283.349976,1271.26001,1280.26001,4935320000,-0.001294959079,-0.1202292193
21-01-11,1283.630005,1291.209961,1282.069946,1283.349976,4935320000,0.002413545667,-0.1181058523
24-01-11,1283.290039,1291.930054,1282.469971,1290.839966,3902470000,0.005836280157,-0.112958871
25-01-11,1288.170044,1291.26001,1281.069946,1291.180054,4595380000,0.0002634625585,-0.1127251689
26-01-11,1291.969971,1299.73999,1291.969971,1296.630005,4730980000,0.004220907056,-0.1089800643
27-01-11,1297.51001,1301.290039,1294.410034,1299.540039,4309190000,0.002244305614,-0.1069803432
28-01-11,1299.630005,1302.670044,1275.099976,1276.339966,5618630000,-0.01785252651,-0.1229230003
31-01-11,1276.5,1287.170044,1276.5,1286.119995,4167160000,0.007662557987,-0.116202347
2-1-11,1289.140015,1308.859985,1289.140015,1307.589966,5164500000,0.01669359864,-0.1014485837
2-2-11,1305.910034,1307.609985,1302.619995,1304.030029,4098260000,-0.002722517832,-0.1038949059
2-3-11,1302.77002,1308.599976,1294.829956,1307.099976,4370990000,0.002354199621,-0.1017852957
2-4-11,1307.01001,1311,1301.670044,1310.869995,3925950000,0.00288426216,-0.09919460898
2-7-11,1311.849976,1322.849976,1311.849976,1319.050049,3902270000,0.006240171818,-0.09357342856
2-8-11,1318.76001,1324.869995,1316.030029,1324.569946,3881530000,0.004184751749,-0.08978025838
2-9-11,1322.47998,1324.540039,1314.890015,1320.880005,3922240000,-0.002785765305,-0.09231591696
2-10-11,1318.130005,1322.780029,1311.73999,1321.869995,4184610000,0.0007494927596,-0.09163561431
2-11-11,1318.660034,1330.790039,1316.079956,1329.150024,4219300000,0.005507371396,-0.08663291428
14-02-11,1328.72998,1332.959961,1326.900024,1332.319946,3567040000,0.002384924157,-0.08445460305
15-02-11,1330.430054,1330.430054,1324.609985,1328.01001,3926860000,-0.003234910663,-0.08741631062
16-02-11,1329.51001,1337.609985,1329.51001,1336.319946,1966450000,0.006257434761,-0.08170587772
17-02-11,1334.369995,1341.5,1331,1340.430054,1966450000,0.003075691575,-0.07888148822
18-02-11,1340.380005,1344.069946,1338.119995,1343.01001,1162310000,0.001924722586,-0.07710859062
22-02-11,1338.910034,1338.910034,1312.329956,1315.439941,1322780000,-0.02052856553,-0.09605422739
23-02-11,1315.439941,1317.910034,1299.550049,1307.400024,1330340000,-0.006111960531,-0.1015791083
24-02-11,1307.089966,1310.910034,1294.26001,1306.099976,1222900000,-0.0009943766071,-0.102472477
25-02-11,1307.339966,1320.609985,1307.339966,1319.880005,3836030000,0.01055051623,-0.09300309829
28-02-11,1321.609985,1329.380005,1320.550049,1327.219971,1252850000,0.005561085835,-0.08795921067
3-1-11,1328.640015,1332.089966,1306.140015,1306.329956,1180420000,-0.01573967802,-0.102314439
3-2-11,1305.469971,1314.189941,1302.579956,1308.439941,1025000000,0.001615200655,-0.1008644967
3-3-11,1312.369995,1332.280029,1312.369995,1330.969971,4340470000,0.01721900203,-0.08538228067
3-4-11,1330.72998,1331.079956,1312.589966,1321.150024,4223740000,-0.007378037983,-0.09213036494
3-7-11,1322.719971,1327.680054,1303.98999,1310.130005,3964730000,-0.008341232108,-0.09970311629
3-8-11,1311.050049,1325.73999,1306.859985,1321.819946,4531420000,0.008922733588,-0.09167000705
3-9-11,1319.920044,1323.209961,1312.27002,1320.02002,3709520000,-0.001361702859,-0.0929068826
3-10-11,1315.719971,1315.719971,1294.209961,1295.109985,4723020000,-0.01887095243,-0.1100245937
3-11-11,1293.430054,1308.349976,1291.98999,1304.280029,3740400000,0.007080513706,-0.1037231106
14-03-11,1301.189941,1301.189941,1286.369995,1296.390015,4050370000,-0.006049325164,-0.1091449809
15-03-11,1288.459961,1288.459961,1261.119995,1281.869995,5201400000,-0.01120034853,-0.1191228676
16-03-11,1279.459961,1280.910034,1249.050049,1256.880005,5833000000,-0.01949494886,-0.1362955223
17-03-11,1261.609985,1278.880005,1261.609985,1273.719971,4134950000,0.01339822889,-0.124723412
18-03-11,1276.709961,1288.880005,1276.180054,1279.209961,4685500000,0.004310201712,-0.1209507934
21-03-11,1281.650024,1300.579956,1281.650024,1298.380005,4223730000,0.01498584641,-0.107777497
22-03-11,1298.290039,1299.349976,1292.699951,1293.77002,3576550000,-0.003550566847,-0.1109453926
23-03-11,1292.189941,1300.51001,1284.050049,1297.540039,3842350000,0.002913979256,-0.1083547059
24-03-11,1300.609985,1311.339966,1297.73999,1309.660034,4223740000,0.009340748367,-0.1000260716
25-03-11,1311.800049,1319.180054,1310.150024,1313.800049,4223740000,0.00316113716,-0.09718113056
28-03-11,1315.449951,1319.73999,1310.189941,1310.189941,3215170000,-0.002747836707,-0.09966192939
29-03-11,1309.369995,1319.449951,1305.26001,1319.439941,3482580000,0.007060045044,-0.09330550206
30-03-11,1321.890015,1331.73999,1321.890015,1328.26001,3809570000,0.00668470669,-0.08724451528
31-03-11,1327.439941,1329.77002,1325.030029,1325.829956,3566270000,-0.00182950174,-0.08891440303
4-1-11,1329.47998,1337.849976,1328.890015,1332.410034,4223740000,0.004962987878,-0.08439269626
4-4-11,1333.560059,1336.73999,1329.099976,1332.869995,4223740000,0.000345209799,-0.08407661964
4-5-11,1332.030029,1338.209961,1330.030029,1332.630005,3852280000,-0.0001800550698,-0.08424153629
4-6-11,1335.939941,1339.380005,1331.089966,1335.540039,4223740000,0.002183677382,-0.08224181525
4-7-11,1334.819946,1338.800049,1326.560059,1333.51001,4005600000,-0.001520006095,-0.08363681328
4-8-11,1336.160034,1339.459961,1322.939941,1328.170044,3582810000,-0.004004443881,-0.08730633824
4-11-11,1329.01001,1333.77002,1321.060059,1324.459961,3478970000,-0.00279337952,-0.08985583802
4-12-11,1321.959961,1321.959961,1309.51001,1314.160034,4275490000,-0.007776699412,-0.09693375559
13-04-11,1314.030029,1321.349976,1309.189941,1314.410034,3850860000,0.0001902355828,-0.09676196026
14-04-11,1311.130005,1316.790039,1302.420044,1314.52002,3872630000,0.00008367708489,-0.09668637993
15-04-11,1314.540039,1322.880005,1313.680054,1319.680054,4223740000,0.003925413019,-0.09314050089
18-04-11,1313.349976,1313.349976,1294.699951,1305.140015,4223740000,-0.0110178516,-0.1031321443
19-04-11,1305.98999,1312.699951,1303.969971,1312.619995,3886300000,0.005731170537,-0.09799204164
20-04-11,1319.119995,1332.660034,1319.119995,1330.359985,4236280000,0.01351494726,-0.08580145166
21-04-11,1333.22998,1337.48999,1332.829956,1337.380005,3587240000,0.005276782284,-0.08097742496
25-04-11,1337.140015,1337.550049,1331.469971,1335.25,2142130000,-0.001592669991,-0.08244112463
26-04-11,1336.75,1349.550049,1336.75,1347.23999,3908060000,0.008979584348,-0.07420182732
27-04-11,1348.430054,1357.48999,1344.25,1355.660034,4051570000,0.006249847141,-0.06841573026
28-04-11,1353.859985,1361.709961,1353.599976,1360.47998,4036820000,0.003555423837,-0.06510355334
29-04-11,1360.140015,1364.560059,1358.689941,1363.609985,3479070000,0.0023006623,-0.06295267233
5-2-11,1365.209961,1370.579956,1358.589966,1361.219971,3846250000,-0.001752710838,-0.06459504534
5-3-11,1359.76001,1360.839966,1349.52002,1356.619995,4223740000,-0.003379303932,-0.06775606298
5-4-11,1355.900024,1355.900024,1341.5,1347.319946,4223740000,-0.006855308807,-0.07414688305
5-5-11,1344.160034,1348,1329.170044,1335.099976,3846250000,-0.009069835295,-0.08254421833
5-6-11,1340.23999,1354.359985,1335.579956,1340.199951,4223740000,0.003819919925,-0.07903961071
5-9-11,1340.199951,1349.439941,1338.640015,1346.290039,4265250000,0.004544163724,-0.07485461591
5-10-11,1348.339966,1359.439941,1348.339966,1357.160034,4223740000,0.008074036564,-0.06738495826
5-11-11,1354.51001,1354.51001,1336.359985,1342.079956,3846250000,-0.01111149579,-0.07774770636
5-12-11,1339.390015,1351.050049,1332.030029,1348.650024,3777210000,0.004895437094,-0.07323287828
13-05-11,1348.689941,1350.469971,1333.359985,1337.77002,3426660000,-0.008067329408,-0.08070941393
16-05-11,1334.77002,1343.329956,1327.319946,1329.469971,3846250000,-0.006204391544,-0.08641305267
17-05-11,1326.099976,1330.420044,1318.51001,1328.97998,4053970000,-0.000368561164,-0.08674976534
18-05-11,1328.540039,1341.819946,1326.589966,1340.680054,3922030000,0.008803800039,-0.07870969289
19-05-11,1342.400024,1346.819946,1336.359985,1343.599976,3626110000,0.002177940957,-0.07670317699
20-05-11,1342,1342,1330.670044,1333.27002,4066020000,-0.007688267479,-0.08380172993
23-05-11,1333.069946,1333.069946,1312.880005,1317.369995,3255580000,-0.01192558504,-0.09472793031
24-05-11,1317.699951,1323.719971,1313.869995,1316.280029,3846250000,-0.0008273803139,-0.0954769346
25-05-11,1316.359985,1325.859985,1311.800049,1320.469971,4109670000,0.003183169164,-0.09259768467
26-05-11,1320.640015,1328.51001,1314.410034,1325.689941,3259470000,0.003953115266,-0.08901061873
27-05-11,1325.689941,1334.619995,1325.689941,1331.099976,3124560000,0.004080920306,-0.08529294366
31-05-11,1331.099976,1345.199951,1331.099976,1345.199951,4696240000,0.01059272425,-0.07560370404
6-1-11,1345.199951,1345.199951,1313.709961,1314.550049,4241090000,-0.02278464401,-0.09666574456
6-2-11,1314.550049,1318.030029,1305.609985,1312.939941,3762170000,-0.00122483583,-0.09777218073
6-3-11,1312.939941,1312.939941,1297.900024,1300.160034,3505030000,-0.009733809294,-0.1065542943
6-6-11,1300.26001,1300.26001,1284.719971,1286.170044,3555980000,-0.01076020615,-0.1161679542
6-7-11,1286.310059,1296.219971,1284.73999,1284.939941,3846250000,-0.0009564077516,-0.1170132581
6-8-11,1284.630005,1287.040039,1277.420044,1279.560059,3970810000,-0.004186874288,-0.1207102125
6-9-11,1279.630005,1294.540039,1279.630005,1289,3332510000,0.007377489578,-0.1142232613
6-10-11,1288.599976,1288.599976,1268.280029,1270.97998,3846250000,-0.01397984484,-0.1266062827
13-06-11,1271.310059,1277.040039,1265.640015,1271.829956,4132520000,0.0006687564032,-0.126022195
14-06-11,1272.219971,1292.5,1272.219971,1287.869995,3500280000,0.01261177953,-0.1149997796
15-06-11,1287.869995,1287.869995,1261.900024,1265.420044,4070500000,-0.01743184567,-0.1304269669
16-06-11,1265.530029,1274.109985,1258.069946,1267.640015,3846250000,0.001754335258,-0.1289014443
17-06-11,1268.579956,1279.819946,1267.400024,1271.5,4916460000,0.003045016688,-0.1262489346
20-06-11,1271.5,1280.420044,1267.560059,1278.359985,3464660000,0.00539519072,-0.121534881
21-06-11,1278.400024,1297.619995,1278.400024,1295.52002,4056150000,0.01342347633,-0.1097428253
22-06-11,1295.47998,1298.609985,1286.790039,1287.140015,3718420000,-0.006468448863,-0.1155014083
23-06-11,1286.599976,1286.599976,1262.869995,1283.5,4983450000,-0.002827986822,-0.1180027586
24-06-11,1283.040039,1283.930054,1267.23999,1268.449951,3665340000,-0.01172578808,-0.1283448714
27-06-11,1268.439941,1284.910034,1267.530029,1280.099976,3479070000,0.009184457763,-0.1203391917
28-06-11,1280.209961,1296.800049,1280.209961,1296.670044,3681500000,0.01294435459,-0.1089525502
29-06-11,1296.849976,1309.209961,1296.849976,1307.410034,4347540000,0.008282747064,-0.1015722296
30-06-11,1307.640015,1321.969971,1307.640015,1320.640015,4200500000,0.01011922859,-0.09248083361
7-1-11,1320.640015,1341.01001,1318.180054,1339.670044,3796930000,0.01440970195,-0.07940375291
7-5-11,1339.589966,1340.890015,1334.300049,1337.880005,3722320000,-0.001336179015,-0.08063383429
7-6-11,1337.560059,1340.939941,1330.920044,1339.219971,3564190000,0.001001559179,-0.07971303467
7-7-11,1339.619995,1356.47998,1339.619995,1353.219971,4069530000,0.0104538465,-0.070092496
7-8-11,1352.390015,1352.390015,1333.709961,1343.800049,3594360000,-0.006961116597,-0.07656569056
7-11-11,1343.310059,1343.310059,1316.420044,1319.48999,3879130000,-0.0180905329,-0.09327110932
7-12-11,1319.609985,1327.170044,1313.329956,1313.640015,4227890000,-0.004433512224,-0.09729110294
13-07-11,1314.449951,1331.47998,1314.449951,1317.719971,4060080000,0.003105840225,-0.09448743334
14-07-11,1317.73999,1326.880005,1306.51001,1308.869995,4358570000,-0.006716128005,-0.1005689716
15-07-11,1308.869995,1317.699951,1307.52002,1316.140015,4242760000,0.00555442483,-0.09557314961
18-07-11,1315.939941,1315.939941,1295.920044,1305.439941,4118160000,-0.008129890345,-0.1029260407
19-07-11,1307.069946,1328.140015,1307.069946,1326.72998,4304600000,0.01630870815,-0.08829592334
20-07-11,1328.660034,1330.430054,1323.650024,1325.839966,3767420000,-0.0006708328096,-0.08890752435
21-07-11,1325.650024,1347,1325.650024,1343.800049,4837430000,0.0135461922,-0.07656569056
22-07-11,1343.800049,1346.099976,1336.949951,1345.02002,3522830000,0.0009078515817,-0.07572734926
25-07-11,1344.319946,1344.319946,1331.089966,1337.430054,3536890000,-0.005643013403,-0.08094303222
26-07-11,1337.390015,1338.51001,1329.589966,1331.939941,4007050000,-0.004104972057,-0.08471573539
27-07-11,1331.910034,1331.910034,1303.48999,1304.890015,3479040000,-0.02030866796,-0.1033039396
28-07-11,1304.839966,1316.319946,1299.160034,1300.670044,4951800000,-0.003233966811,-0.1062038249
29-07-11,1300.119995,1304.160034,1282.859985,1292.280029,5061190000,-0.006450532969,-0.1119692866
8-1-11,1292.589966,1307.380005,1274.72998,1286.939941,4967390000,-0.004132299409,-0.1156388954
8-2-11,1286.560059,1286.560059,1254.030029,1254.050049,5206290000,-0.02555666426,-0.1382402152
8-3-11,1254.25,1261.199951,1234.560059,1260.339966,6446940000,0.005015682592,-0.1339179017
8-4-11,1260.22998,1260.22998,1199.540039,1200.069946,4266530000,-0.04782044657,-0.1753343344
8-5-11,1200.280029,1218.109985,1168.089966,1199.380005,5454590000,-0.0005749173224,-0.175808449
8-8-11,1198.47998,1198.47998,1119.280029,1119.459961,2615150000,-0.0666344642,-0.2307280114
8-9-11,1120.22998,1172.880005,1101.540039,1172.530029,2366660000,0.04740684781,-0.1942592513
8-10-11,1171.77002,1171.77002,1118.01001,1120.76001,5018070000,-0.04415240354,-0.229834642
8-11-11,1121.300049,1186.290039,1121.300049,1172.640015,3685050000,0.04629002154,-0.1941836709
8-12-11,1172.869995,1189.040039,1170.73999,1178.810059,5640380000,0.005261669328,-0.1899437319
15-08-11,1178.859985,1204.48999,1178.859985,1204.48999,4272850000,0.02178462154,-0.1722969627
16-08-11,1204.219971,1204.219971,1180.530029,1192.76001,5071600000,-0.009738545025,-0.180357586
17-08-11,1192.890015,1208.469971,1184.359985,1193.890015,4388340000,0.0009473867253,-0.1795810676
18-08-11,1189.619995,1189.619995,1131.030029,1140.650024,3234810000,-0.04459371494,-0.2161665956
19-08-11,1140.469971,1154.540039,1122.050049,1123.530029,5167560000,-0.01500898141,-0.2279311366
22-08-11,1123.550049,1145.48999,1121.089966,1123.819946,5436260000,0.0002580411671,-0.2277319111
23-08-11,1124.359985,1162.349976,1124.359985,1162.349976,5013170000,0.03428487823,-0.2012547937
24-08-11,1162.160034,1178.560059,1156.300049,1177.599976,5315310000,0.01311997274,-0.1907752783
25-08-11,1176.689941,1190.680054,1155.469971,1159.27002,5748420000,-0.01556552002,-0.2033712819
26-08-11,1158.849976,1181.22998,1135.910034,1176.800049,5035320000,0.01512160989,-0.1913249732
29-08-11,1177.910034,1210.280029,1177.910034,1210.079956,4228070000,0.02828000137,-0.1684556424
30-08-11,1209.76001,1220.099976,1195.77002,1212.920044,4572570000,0.002347025075,-0.1665039869
31-08-11,1213,1230.709961,1209.349976,1218.890015,5267840000,0.00492198231,-0.1624015343
9-1-11,1219.119995,1229.290039,1203.849976,1204.420044,4780410000,-0.01187143288,-0.1723450282
9-2-11,1203.900024,1203.900024,1170.560059,1173.969971,4401740000,-0.0252819381,-0.19326975
9-6-11,1173.969971,1173.969971,1140.130005,1165.23999,5103980000,-0.007436289867,-0.19926883
9-7-11,1165.849976,1198.619995,1165.849976,1198.619995,4441040000,0.02864646364,-0.1763307136
9-8-11,1197.97998,1204.400024,1183.339966,1185.900024,4465170000,-0.01061217988,-0.1850716403
9-9-11,1185.369995,1185.369995,1148.369995,1154.22998,4586370000,-0.02670549233,-0.2068347033
9-12-11,1153.5,1162.52002,1136.069946,1162.27002,5168550000,0.006965717525,-0.2013097379
13-09-11,1162.589966,1176.410034,1157.439941,1172.869995,4681370000,0.009120062307,-0.194025633
14-09-11,1173.319946,1202.380005,1162.72998,1188.680054,4986740000,0.01347980515,-0.1831612556
15-09-11,1189.439941,1209.109985,1189.439941,1209.109985,4479730000,0.01718707312,-0.1691221883
16-09-11,1209.209961,1220.060059,1204.459961,1216.01001,5248890000,0.005706697559,-0.16438062
19-09-11,1214.98999,1214.98999,1188.359985,1204.089966,4254190000,-0.009802587069,-0.1725718517
20-09-11,1204.5,1220.390015,1201.290039,1202.089966,4315610000,-0.001661005453,-0.1739462143
21-09-11,1203.630005,1206.300049,1166.209961,1166.76001,4728550000,-0.02939044248,-0.1982243006
22-09-11,1164.550049,1164.550049,1114.219971,1129.560059,6703140000,-0.03188312136,-0.2237874125
23-09-11,1128.819946,1141.719971,1121.359985,1136.430054,5639930000,0.006082009491,-0.2190664802
26-09-11,1136.910034,1164.189941,1131.069946,1162.949951,4762830000,0.02333614542,-0.200842502
27-09-11,1163.319946,1195.859985,1163.319946,1175.380005,5548130000,0.01068838258,-0.192300801
28-09-11,1175.390015,1184.709961,1150.400024,1151.060059,4787920000,-0.02069113469,-0.2090130139
29-09-11,1151.73999,1175.869995,1139.930054,1160.400024,5285740000,0.008114229077,-0.2025947643
30-09-11,1159.930054,1159.930054,1131.339966,1131.420044,4416790000,-0.02497412909,-0.2225092656
10-3-11,1131.209961,1138.98999,1098.920044,1099.22998,5670340000,-0.02845102857,-0.2446296767
10-4-11,1097.420044,1125.119995,1074.77002,1123.949951,3714670000,0.02248844323,-0.227642574
10-5-11,1124.030029,1146.069946,1115.680054,1144.030029,2510620000,0.01786563359,-0.2138439193
10-6-11,1144.109985,1165.550049,1134.949951,1164.969971,5098330000,0.01830366465,-0.199454382
10-7-11,1165.030029,1171.400024,1150.26001,1155.459961,5580380000,-0.00816330913,-0.2059894834
10-10-11,1158.150024,1194.910034,1158.150024,1194.890015,4446800000,0.03412498514,-0.1788938863
10-11-11,1194.599976,1199.23999,1187.300049,1195.540039,4424500000,0.0005440032069,-0.1784472019
10-12-11,1196.189941,1220.25,1196.189941,1207.25,5355360000,0.009794704165,-0.1704003353
13-10-11,1206.959961,1207.459961,1190.579956,1203.660034,4436270000,-0.002973672396,-0.1728672929
14-10-11,1205.650024,1224.609985,1205.650024,1224.579956,4116690000,0.01738025805,-0.158491513
17-10-11,1224.469971,1224.469971,1198.550049,1200.859985,4300700000,-0.01936988343,-0.1747914343
18-10-11,1200.75,1233.099976,1191.47998,1225.380005,4840170000,0.02041871684,-0.1579417343
19-10-11,1223.459961,1229.640015,1206.310059,1209.880005,4846390000,-0.01264913736,-0.168593045
20-10-11,1209.920044,1219.530029,1197.339966,1215.390015,4870290000,0.004554178908,-0.1648066689
21-10-11,1215.390015,1239.030029,1215.390015,1238.25,4980770000,0.01880876486,-0.149097714
24-10-11,1238.719971,1256.550049,1238.719971,1254.189941,4309380000,0.01287295861,-0.1381440841
25-10-11,1254.189941,1254.189941,1226.790039,1229.050049,4473970000,-0.02004472463,-0.1554197486
26-10-11,1229.170044,1246.280029,1221.060059,1242,4873530000,0.01053655302,-0.146520784
